full_jibun_addr,station,distance_km
서울특별시 응암동 122-12,응암,0.2640346187412887
서울특별시 응암동 122-10,응암,0.23895914658699813
서울특별시 응암동 122-26,응암,0.3416436598112992
서울특별시 응암동 123-26,응암,0.37003776193309357
서울특별시 응암동 123-26,새절,0.4937416054150395
서울특별시 응암동 116-24,응암,0.3767885254820225
서울특별시 역촌동 85-41,응암,0.07893084794314896
서울특별시 역촌동 36-37,응암,0.3431948586488862
서울특별시 신사동 39-11,새절,0.3554907606497454
서울특별시 신사동 23-42,응암,0.12404130950917341
서울특별시 증산동 179-8,디지털미디어시티,0.4499895291302134
서울특별시 증산동 253,증산,0.2843553871163664
서울특별시 녹번동 71-8,녹번,0.2851619814459979
서울특별시 대조동 195-20,연신내,0.2964690708504601
서울특별시 대조동 59-48,역촌,0.15924963842696485
서울특별시 응암동 117-22,응암,0.35977409587600295
서울특별시 응암동 113-27,응암,0.1565398584669257
서울특별시 증산동 174-3,증산,0.28271174268793636
서울특별시 증산동 185-19,증산,0.31564440978897895
서울특별시 증산동 255,증산,0.29363230636084825
서울특별시 갈현동 477-8,구산,0.4307941273250028
서울특별시 구산동 18-10,구산,0.4636423210106727
서울특별시 응암동 113-28,응암,0.17594966057273823
서울특별시 응암동 119-16,응암,0.4255612054175669
서울특별시 신사동 1-136,응암,0.43935331672393674
서울특별시 신사동 39-19,새절,0.4209697693744115
서울특별시 증산동 216-10,디지털미디어시티,0.4279348070496553
서울특별시 불광동 12-3,독바위,0.1140328927304915
서울특별시 구산동 199-24,구산,0.4077362494148345
서울특별시 응암동 122-7,응암,0.22428452386793127
서울특별시 신사동 6-5,응암,0.4090806009883402
서울특별시 증산동 167-2,증산,0.14744090420503247
서울특별시 증산동 162-20,증산,0.316581018968557
서울특별시 불광동 484-57,연신내,0.20007255774684032
서울특별시 불광동 16-61,독바위,0.26594296257359407
서울특별시 대조동 59-20,역촌,0.21840236200054453
서울특별시 신사동 348-11,새절,0.31925196488224017
서울특별시 역촌동 42-7,응암,0.4226119963932845
서울특별시 증산동 174-8,증산,0.3522684558316749
서울특별시 대조동 197-9,연신내,0.18054783736919844
서울특별시 응암동 120-50,응암,0.37820426540740426
서울특별시 역촌동 83-26,응암,0.31876296036629453
서울특별시 진관동 102,구파발,0.4652970146291019
서울특별시 역촌동 44-23,응암,0.21840894410804496
서울특별시 증산동 174-2,증산,0.2659508549937584
서울특별시 증산동 164-17,증산,0.21894931049377064
서울특별시 신사동 338-7,새절,0.14564107308487037
서울특별시 신사동 23-53,응암,0.1152792465990359
서울특별시 녹번동 100-32,역촌,0.4620955428077183
서울특별시 증산동 252,증산,0.2071897801496151
서울특별시 역촌동 24-25,역촌,0.39191611504213747
서울특별시 역촌동 40-55,역촌,0.4380331320074719
서울특별시 역촌동 83-67,응암,0.333387469859081
서울특별시 신사동 21-8,응암,0.19751792392398768
서울특별시 신사동 348-7,새절,0.2740004571312652
서울특별시 녹번동 35-122,녹번,0.29743604533219653
서울특별시 신사동 23-45,응암,0.16009165902038175
서울특별시 증산동 162-18,증산,0.2975765021290026
서울특별시 증산동 185-2,증산,0.32744825782373166
서울특별시 수색동 148-2,수색,0.24726121423705788
서울특별시 녹번동 176-8,역촌,0.4580920998507057
서울특별시 갈현동 474-4,구산,0.36659527543039166
서울특별시 대조동 191-24,연신내,0.4920446336370609
서울특별시 응암동 122-13,응암,0.2537402677835729
서울특별시 신사동 337-5,새절,0.030300842681267978
서울특별시 신사동 23-44,응암,0.1476320648139784
서울특별시 녹번동 141-8,불광,0.4302662321675216
서울특별시 녹번동 141-8,역촌,0.3700968338179603
서울특별시 응암동 123-25,응암,0.35568965366874383
서울특별시 증산동 193-1,증산,0.41661761792761687
서울특별시 증산동 249,증산,0.04652215681841414
서울특별시 대조동 89-77,역촌,0.3856887727575501
서울특별시 대조동 89-77,구산,0.4233443077600426
서울특별시 응암동 365-35,새절,0.45086316765622847
서울특별시 수색동 75,디지털미디어시티,0.3869273331057515
서울특별시 수색동 75,수색,0.30160825099543703
서울특별시 응암동 118-62,응암,0.2814741066235711
서울특별시 대조동 31-17,불광,0.33548187208446484
서울특별시 진관동 81,구파발,0.47112743806433904
서울특별시 응암동 122-30,응암,0.3120977955984106
서울특별시 역촌동 19-4,역촌,0.29071412160920496
서울특별시 신사동 35-2,응암,0.4937928280589246
서울특별시 신사동 35-2,새절,0.35871350882551195
서울특별시 증산동 164-31,증산,0.20197346529127955
서울특별시 응암동 119-29,응암,0.4265226132652706
서울특별시 역촌동 44-6,응암,0.19980205419659444
서울특별시 증산동 223-28,디지털미디어시티,0.26743436559883665
서울특별시 증산동 223-28,수색,0.4172518805172396
서울특별시 증산동 174-5,증산,0.299843700462456
서울특별시 응암동 113-2,응암,0.09469326830591195
서울특별시 역촌동 31-6,역촌,0.47562243264050136
서울특별시 역촌동 81-17,응암,0.3792201718470862
서울특별시 불광동 641,독바위,0.16504180439167743
서울특별시 진관동 94,구파발,0.31940751307708914
서울특별시 진관동 92,구파발,0.2892550013714911
서울특별시 불광동 217,독바위,0.19365254827353875
서울특별시 대조동 198-10,연신내,0.1535203511996559
서울특별시 불광동 305-22,연신내,0.23217213742419285
서울특별시 응암동 581-3,새절,0.35234776896349174
서울특별시 응암동 122-4,응암,0.19733539455008134
서울특별시 불광동 230-2,독바위,0.12515127701414946
서울특별시 신사동 39-12,새절,0.3373752865236837
서울특별시 응암동 118-68,응암,0.2931967291668026
서울특별시 역촌동 43-40,응암,0.2614195691386812
서울특별시 응암동 109-22,응암,0.46649246618822354
서울특별시 응암동 116-26,응암,0.40081042054123056
서울특별시 증산동 177-20,증산,0.43460569462785814
서울특별시 신사동 33-10,응암,0.4543916775952385
서울특별시 신사동 33-10,새절,0.43344490430030536
서울특별시 응암동 107-4,응암,0.4498121251759435
서울특별시 응암동 589-4,새절,0.23856420360815128
서울특별시 응암동 589-5,새절,0.236974048686169
서울특별시 증산동 173-1,증산,0.10300131962077187
서울특별시 갈현동 463-16,구산,0.2591423046277167
서울특별시 증산동 167-1,증산,0.17265396423662094
서울특별시 증산동 162-21,증산,0.34460468368615577
서울특별시 응암동 115-4,응암,0.38894878026523955
서울특별시 대조동 9-40,불광,0.15542483035950486
서울특별시 응암동 368-6,새절,0.4009716409568315
서울특별시 대조동 4-18,불광,0.21938005991918297
서울특별시 대조동 195-14,연신내,0.2899419334584766
서울특별시 응암동 4-40,녹번,0.26417817158028545
서울특별시 응암동 577-16,새절,0.30120717940575664
서울특별시 대조동 6-13,불광,0.15076680158602473
서울특별시 대조동 6-17,불광,0.19944631423332068
서울특별시 대조동 6-18,불광,0.18995508263322589
서울특별시 응암동 120-10,응암,0.3714112360111534
서울특별시 대조동 4-11,불광,0.21757303667215436
서울특별시 대조동 186-44,연신내,0.27870665929697414
서울특별시 대조동 185-71,연신내,0.15449542165765806
서울특별시 불광동 281-81,불광,0.07170335048066825
서울특별시 대조동 9-21,불광,0.23096545218585643
서울특별시 증산동 202-7,증산,0.33636770598924876
서울특별시 녹번동 29-106,녹번,0.49232157668376053
서울특별시 불광동 644,독바위,0.4395561006044279
서울특별시 증산동 164-5,증산,0.2007471858029954
서울특별시 불광동 329-11,연신내,0.3897116189573123
서울특별시 구산동 21-61,구산,0.4698146529138648
서울특별시 갈현동 406-46,연신내,0.3933914955615114
서울특별시 대조동 9-25,불광,0.23208639125763772
서울특별시 대조동 9-46,불광,0.2437423047153146
서울특별시 불광동 645,불광,0.4050893277629437
서울특별시 대조동 186-9,연신내,0.20432377273917107
서울특별시 응암동 120-5,응암,0.3571027899409365
서울특별시 대조동 4-6,불광,0.20584598444837976
서울특별시 대조동 9-45,불광,0.21599388310554735
서울특별시 대조동 9-14,불광,0.12836370405283745
서울특별시 대조동 6-19,불광,0.17744848164668495
서울특별시 대조동 6-26,불광,0.188613532161192
서울특별시 불광동 484-60,연신내,0.17529173043061314
서울특별시 대조동 6-25,불광,0.19804161953342128
서울특별시 대조동 14-320,불광,0.15111393434176296
서울특별시 갈현동 456-8,연신내,0.14546760130472208
서울특별시 대조동 4-8,불광,0.2179346668011106
서울특별시 녹번동 168-33,역촌,0.31026495905628465
서울특별시 응암동 104-25,응암,0.4768380514745843
서울특별시 대조동 15-114,불광,0.20303285005983898
서울특별시 대조동 4-10,불광,0.20393741303624177
서울특별시 대조동 9-50,불광,0.18640352109504935
서울특별시 대조동 4-12,불광,0.21818080932712927
서울특별시 대조동 4-14,불광,0.2043712411843371
서울특별시 불광동 484-56,연신내,0.21880734690108508
서울특별시 녹번동 176-22,역촌,0.40629333076690066
서울특별시 갈현동 456-19,연신내,0.17630502927900282
서울특별시 불광동 486-14,연신내,0.15102787075323157
서울특별시 대조동 15-92,불광,0.18568153774596016
서울특별시 응암동 590-15,새절,0.26620166638114395
서울특별시 응암동 360-15,새절,0.45592434506008955
서울특별시 대조동 9-31,불광,0.13299271895218234
서울특별시 충정로3가 189-8,충정로,0.3648575076748389
서울특별시 충정로3가 189-8,서대문,0.357657218775837
서울특별시 충정로3가 465,충정로,0.10895355677826826
서울특별시 영천동 100,독립문,0.477787606213912
서울특별시 현저동 200,독립문,0.294999859953895
서울특별시 홍제동 461,무악재,0.4476047237627903
서울특별시 홍제동 158-13,홍제,0.29648277769711817
서울특별시 홍제동 331,홍제,0.20610397209571749
서울특별시 홍제동 82,무악재,0.29578328306198864
서울특별시 홍제동 104-1,무악재,0.3606264838636911
서울특별시 홍제동 157-68,홍제,0.4119292247306647
서울특별시 홍제동 467,무악재,0.17866940526081893
서울특별시 홍제동 460,무악재,0.3622222207077346
서울특별시 홍제동 453,무악재,0.16075104725207107
서울특별시 홍제동 457,홍제,0.49216763262174595
서울특별시 홍제동 312-221,홍제,0.35102972215654094
서울특별시 홍제동 315-7,홍제,0.24982641449473886
서울특별시 홍제동 462,무악재,0.3106333537399902
서울특별시 홍제동 104-6,무악재,0.2890453731601352
서울특별시 홍제동 104-20,무악재,0.2859896827394086
서울특별시 홍제동 466,홍제,0.1826321628541248
서울특별시 대현동 144,이대,0.35395780990808945
서울특별시 대현동 144,신촌(경의중앙선),0.4979041909708251
서울특별시 대현동 145,이대,0.13938491398277641
서울특별시 대현동 145,신촌(경의중앙선),0.33077328356186736
서울특별시 홍은동 48,홍제,0.3929379966900491
서울특별시 홍은동 453-2,홍제,0.48168657873950427
서울특별시 북가좌동 371-1,디지털미디어시티,0.3027686555678223
서울특별시 북가좌동 273-17,증산,0.4479862657151045
서울특별시 남가좌동 105-1,가좌,0.18840010120990974
서울특별시 남가좌동 379,가좌,0.4619286814704267
서울특별시 충정로3가 222,충정로,0.3516838457398607
서울특별시 충정로3가 222,서대문,0.3443259709118862
서울특별시 북아현동 1009,이대,0.4520227878263442
서울특별시 북아현동 123-73,아현,0.4485894840690681
서울특별시 홍제동 294-36,홍제,0.2318760559054402
서울특별시 홍제동 20-11,무악재,0.12135998877785877
서울특별시 홍제동 453-1,무악재,0.15760343033336854
서울특별시 홍제동 312-237,홍제,0.4467049995314317
서울특별시 창천동 470,홍대입구,0.3432072703372003
서울특별시 창천동 511-5,홍대입구,0.40215510690477535
서울특별시 충정로3가 30-9,충정로,0.2919969652256811
서울특별시 북아현동 1006,아현,0.3996337814127427
서울특별시 북아현동 123-1,충정로,0.4873804618003459
서울특별시 북아현동 123-1,아현,0.4698130204779073
서울특별시 홍제동 247-19,홍제,0.19287659305608662
서울특별시 홍제동 464,무악재,0.05634965646596681
서울특별시 홍제동 312-223,홍제,0.375598156395217
서울특별시 홍제동 82-81,무악재,0.30741012021038067
서울특별시 창천동 359,홍대입구,0.4780134548373925
서울특별시 북가좌동 325-18,증산,0.22687033938372866
서울특별시 북가좌동 455,디지털미디어시티,0.3533712254243129
서울특별시 북가좌동 460,디지털미디어시티,0.20537890000214576
서울특별시 충정로2가 185-15,충정로,0.41479865301374863
서울특별시 충정로2가 185-15,서대문,0.37775525232704826
서울특별시 홍제동 312-243,홍제,0.4006333589107804
서울특별시 홍제동 312-248,홍제,0.4019636107701952
서울특별시 홍제동 24-16,무악재,0.08900060040971759
서울특별시 홍제동 307-9,홍제,0.16452534418544318
서울특별시 창천동 416,홍대입구,0.36719674677612607
서울특별시 창천동 368,홍대입구,0.37733652593596245
서울특별시 북가좌동 273-12,증산,0.46066258260537396
서울특별시 북가좌동 325-43,증산,0.2461484790789498
서울특별시 충정로2가 69-60,서대문,0.32985376967130664
서울특별시 충정로3가 3-19,충정로,0.4377143936949058
서울특별시 홍제동 156-200,홍제,0.38501035769477754
서울특별시 대현동 101-7,이대,0.27010782414337514
서울특별시 대현동 101-7,신촌(경의중앙선),0.24992268805469672
서울특별시 북가좌동 467,증산,0.31220563705710636
서울특별시 홍제동 92-1,무악재,0.24093660250467697
서울특별시 홍제동 312-121,홍제,0.2960462819157872
서울특별시 충정로3가 466,충정로,0.24301530577027855
서울특별시 홍제동 131-9,홍제,0.4631290856532447
서울특별시 대현동 54-1,이대,0.2132296437494114
서울특별시 대현동 54-1,신촌(경의중앙선),0.34451807703935017
서울특별시 미근동 215,서대문,0.34208825530801823
서울특별시 창천동 512-5,홍대입구,0.33721382712950493
서울특별시 홍제동 157-3,홍제,0.45160883518454903
서울특별시 합동 118,충정로,0.2923229185970166
서울특별시 합동 118,서대문,0.43522106154672285
서울특별시 홍제동 131-18,홍제,0.4711544623088454
서울특별시 창천동 506-27,홍대입구,0.35166642325474085
서울특별시 북아현동 118-9,아현,0.4776408638724086
서울특별시 북아현동 1010,아현,0.4366825270593777
서울특별시 홍제동 458,홍제,0.4442495018952378
서울특별시 충정로2가 69-23,서대문,0.3476106013356853
서울특별시 충정로3가 30-2,충정로,0.32033217335692077
서울특별시 창천동 512-4,홍대입구,0.32158798057285304
서울특별시 충정로3가 250-5,충정로,0.2030057958660812
서울특별시 충정로3가 250-5,서대문,0.4957986290254676
서울특별시 홍제동 312-240,홍제,0.4332324930922879
서울특별시 북아현동 114-1,충정로,0.44599914751178477
서울특별시 북아현동 114-1,아현,0.48090682256281364
서울특별시 홍은동 461,녹번,0.4462709078953305
서울특별시 창천동 468,홍대입구,0.36237477728156847
서울특별시 북가좌동 336-4,증산,0.4822426369287448
서울특별시 충정로3가 3-46,충정로,0.3903742035611083
서울특별시 충정로3가 32-10,충정로,0.23018418754873574
서울특별시 홍제동 469,무악재,0.41374826054493086
서울특별시 창천동 381,홍대입구,0.36673858272589394
서울특별시 충정로3가 30-17,충정로,0.3024494560974664
서울특별시 충정로3가 477,충정로,0.30860046777685285
서울특별시 충정로3가 477,서대문,0.48743310529967165
서울특별시 홍제동 312-44,홍제,0.31232534874739937
서울특별시 합동 31-9,충정로,0.15935859142652384
서울특별시 냉천동 261,서대문,0.44760415647536395
서울특별시 홍제동 312-67,홍제,0.33353643395184457
서울특별시 대현동 53-4,이대,0.215519295632479
서울특별시 대현동 53-4,신촌(경의중앙선),0.3755263320875815
서울특별시 홍제동 312-275,홍제,0.3470958201079415
서울특별시 창천동 501-14,홍대입구,0.48160304210745497
서울특별시 창천동 510-2,홍대입구,0.2512363162768308
서울특별시 대현동 104-36,이대,0.310602561776003
서울특별시 대현동 104-36,신촌(경의중앙선),0.32457617678089024
서울특별시 홍제동 132-5,홍제,0.4647630736746763
서울특별시 연희동 446-316,가좌,0.4000845429388694
서울특별시 북아현동 1011,아현,0.47703689216339573
서울특별시 남가좌동 385,가좌,0.4672551261723998
서울특별시 홍제동 470,홍제,0.20982849175086196
서울특별시 아현동 372-29,아현,0.39068512185017534
서울특별시 아현동 372-29,애오개,0.19657786722089815
서울특별시 공덕동 457,공덕,0.47673123663969247
서울특별시 공덕동 43,애오개,0.38948998211083025
서울특별시 공덕동 371,공덕,0.2843537699644256
서울특별시 신공덕동 167,공덕,0.1262927349141929
서울특별시 신공덕동 155,공덕,0.37037823582877594
서울특별시 신공덕동 161,공덕,0.49509003501503523
서울특별시 신공덕동 168,효창공원앞,0.4793767530113083
서울특별시 도화동 82,마포,0.37025989738192555
서울특별시 도화동 550,공덕,0.4478936400812569
서울특별시 도화동 550,마포,0.3939128812610977
서울특별시 도화동 555,마포,0.0658468827476714
서울특별시 용강동 380,대흥,0.49381353303970416
서울특별시 용강동 501,마포,0.48434893079881985
서울특별시 토정동 138,마포,0.4116311414384518
서울특별시 마포동 253,마포,0.27605882469273274
서울특별시 대흥동 660,대흥,0.341005031354894
서울특별시 염리동 520,대흥,0.4374568209490322
서울특별시 염리동 522,공덕,0.4642212276260048
서울특별시 염리동 522,마포,0.39069101138830625
서울특별시 염리동 521,마포,0.4223320973773741
서울특별시 염리동 161-1,대흥,0.4066840675277807
서울특별시 노고산동 1-3,신촌,0.48921850128841665
서울특별시 노고산동 1-3,이대,0.3347999894994328
서울특별시 노고산동 1-3,신촌(경의중앙선),0.39561187548344934
서울특별시 노고산동 107-36,신촌,0.16445640414879975
서울특별시 노고산동 107-36,서강대,0.21828124613064523
서울특별시 신수동 453,서강대,0.4593712160956973
서울특별시 신수동 453,광흥창,0.1625923279918615
서울특별시 신수동 190,대흥,0.4052543880893738
서울특별시 신수동 457,서강대,0.2747791871793484
서울특별시 신수동 457,광흥창,0.4166984415188486
서울특별시 신수동 456,서강대,0.33108180019757694
서울특별시 신수동 456,광흥창,0.27513746398397787
서울특별시 신수동 450,신촌,0.44444217999836366
서울특별시 신수동 450,서강대,0.0680186711795337
서울특별시 현석동 222,광흥창,0.4726737735053457
서울특별시 창전동 439,서강대,0.4487969052448608
서울특별시 창전동 444,광흥창,0.24661970194778812
서울특별시 창전동 443,광흥창,0.24230642722935108
서울특별시 창전동 438,신촌,0.49974440752080906
서울특별시 창전동 438,서강대,0.3275385374127347
서울특별시 창전동 440,서강대,0.35289184000101065
서울특별시 창전동 440,광흥창,0.3894743048675704
서울특별시 창전동 442,광흥창,0.09709445147250932
서울특별시 창전동 437,서강대,0.4313395981080367
서울특별시 창전동 437,광흥창,0.4241867079507159
서울특별시 창전동 42-8,광흥창,0.43168275177910786
서울특별시 신정동 30,시청,0.47250222803561925
서울특별시 신정동 30,서대문,0.4736268581399574
서울특별시 서교동 486,홍대입구,0.4061057831563807
서울특별시 동교동 200-4,홍대입구,0.2990058954558706
서울특별시 합정동 466,상수,0.38710788370308696
서울특별시 합정동 371-3,합정,0.2744517209614937
서울특별시 망원동 513,마포구청,0.14005479510834937
서울특별시 망원동 494,망원,0.33448187176776134
서울특별시 망원동 470-39,마포구청,0.21525194043221899
서울특별시 망원동 433-3,마포구청,0.4428044160106997
서울특별시 망원동 501,망원,0.2960094790973623
서울특별시 망원동 504,망원,0.29853044614081486
서울특별시 성산동 214-70,마포구청,0.44508672994217763
서울특별시 성산동 446,월드컵경기장,0.3671125990209689
서울특별시 성산동 597,마포구청,0.2615832160364207
서울특별시 성산동 255-11,망원,0.4276568647502312
서울특별시 성산동 254-8,망원,0.3723599873274942
서울특별시 성산동 600,가좌,0.27298372491778194
서울특별시 성산동 199-53,마포구청,0.3168885090288273
서울특별시 중동 390,디지털미디어시티,0.29881418865785786
서울특별시 중동 393,가좌,0.33066832090947407
서울특별시 아현동 732,애오개,0.339697967486004
서울특별시 도화동 538,마포,0.19078883001833288
서울특별시 도화동 536,공덕,0.4088576247165136
서울특별시 도화동 536,마포,0.3509580520791851
서울특별시 마포동 350,마포,0.40486578312665156
서울특별시 마포동 442,마포,0.3928857327693635
서울특별시 신수동 451,서강대,0.4635836236614548
서울특별시 신수동 451,광흥창,0.41799682783460873
서울특별시 신수동 451,대흥,0.47195375576065934
서울특별시 창전동 441,광흥창,0.06355852965509598
서울특별시 상수동 396,상수,0.15958359551275067
서울특별시 서교동 470-20,망원,0.2499536011618691
서울특별시 합정동 381-16,합정,0.19397178372863447
서울특별시 합정동 396-8,합정,0.42612575820363613
서울특별시 망원동 498,마포구청,0.4688547361450387
서울특별시 망원동 384-7,망원,0.23858182430045752
서울특별시 망원동 506,마포구청,0.4158325790184461
서울특별시 연남동 478-12,가좌,0.4968542757838682
서울특별시 성산동 650,망원,0.4050929644439107
서울특별시 성산동 254-7,망원,0.3692519460888717
서울특별시 아현동 692,아현,0.2890977990109029
서울특별시 아현동 692,애오개,0.3643680345354515
서울특별시 아현동 613-10,애오개,0.1484039434388648
서울특별시 공덕동 460,공덕,0.4830571872159157
서울특별시 도화동 547,공덕,0.464147765251393
서울특별시 도화동 559,공덕,0.48013815978116653
서울특별시 도화동 559,마포,0.23667395689778895
서울특별시 용강동 500,마포,0.3652654739686618
서울특별시 대흥동 18-55,이대,0.37050018857570866
서울특별시 신수동 455,서강대,0.3025547482891509
서울특별시 신수동 455,광흥창,0.2888793020537497
서울특별시 창전동 42-7,광흥창,0.3970782446420366
서울특별시 합정동 469,합정,0.46575850203533137
서울특별시 망원동 492,망원,0.42211201854016306
서울특별시 망원동 514,망원,0.4885006690628186
서울특별시 망원동 511,망원,0.22139223615506895
서울특별시 망원동 515,마포구청,0.44120761356508353
서울특별시 망원동 483-6,망원,0.35035067337120657
서울특별시 망원동 468-18,마포구청,0.3163020943191099
서울특별시 망원동 470-1,마포구청,0.26982366215442033
서울특별시 망원동 381-9,망원,0.26085359538215486
서울특별시 망원동 471-3,마포구청,0.1765359856338544
서울특별시 망원동 436-6,마포구청,0.43875715970205914
서울특별시 성산동 199-15,마포구청,0.3489134713993053
서울특별시 성산동 646-2,망원,0.23308976388126687
서울특별시 성산동 23-1,가좌,0.3037436260230611
서울특별시 공덕동 370-9,공덕,0.49136891554390044
서울특별시 도화동 544,마포,0.13271774348183454
서울특별시 대흥동 802,대흥,0.4444662483435988
서울특별시 신수동 22-35,대흥,0.198823738607002
서울특별시 창전동 42-9,상수,0.48952027718571806
서울특별시 창전동 42-9,광흥창,0.4386059343102702
서울특별시 상수동 363,상수,0.33484083779096174
서울특별시 서교동 478-4,망원,0.39896564916224164
서울특별시 합정동 375-2,합정,0.16807051704631457
서울특별시 망원동 465-34,마포구청,0.41481707183813504
서울특별시 망원동 435-4,마포구청,0.28539355345880085
서울특별시 성산동 25-1,망원,0.38468374850767023
서울특별시 성산동 249-21,망원,0.3797986417915206
서울특별시 합정동 355-1,합정,0.49644918750723627
서울특별시 합정동 355-1,상수,0.3791395071946691
서울특별시 성산동 214-15,마포구청,0.42230381591438354
서울특별시 중동 58-39,디지털미디어시티,0.3658597245263522
서울특별시 대흥동 803,대흥,0.12897409466962767
서울특별시 상수동 395,상수,0.3493864450837195
서울특별시 서교동 247-72,망원,0.23195714194687875
서울특별시 망원동 465-33,마포구청,0.41759162019020585
서울특별시 합정동 470,상수,0.47215814110916643
서울특별시 성산동 271-23,마포구청,0.31688430135968637
서울특별시 서교동 380-44,합정,0.4043796558146385
서울특별시 망원동 470-2,마포구청,0.23176412697474913
서울특별시 아현동 738,애오개,0.20842488140543222
서울특별시 망원동 516,마포구청,0.445757029057915
서울특별시 연남동 364-8,가좌,0.3661787043121637
서울특별시 성산동 254-28,망원,0.36915253341548476
서울특별시 공덕동 462,공덕,0.4036297517839432
서울특별시 성산동 666,가좌,0.25810612451618964
서울특별시 합정동 200-1,합정,0.4577672125017792
서울특별시 신공덕동 170,공덕,0.43021818743586904
서울특별시 성산동 667,가좌,0.13725349233084583
서울특별시 성산동 50-1,가좌,0.42935866655322324
서울특별시 성산동 49-3,가좌,0.42738281488454455
서울특별시 도화동 563,공덕,0.37629636703032626
서울특별시 도화동 563,마포,0.33324948429640955
서울특별시 상수동 394,상수,0.44649983657191794
서울특별시 망원동 502,마포구청,0.3683190936672887
서울특별시 성산동 254-29,망원,0.37007292558153515
서울특별시 서교동 381-4,합정,0.43181599797732234
서울특별시 합정동 376-5,합정,0.29249001166622224
서울특별시 망원동 478-27,망원,0.49198206749101364
서울특별시 공덕동 467,공덕,0.13421175897661966
서울특별시 서교동 329-2,홍대입구,0.358851676437202
서울특별시 상암동 1618,디지털미디어시티,0.3967914482324559
서울특별시 창전동 42-10,상수,0.4785924885172376
서울특별시 창전동 42-10,광흥창,0.43160495415604
서울특별시 합정동 389-16,합정,0.3028603642398331
서울특별시 망원동 465-3,마포구청,0.38969304944680616
서울특별시 망원동 465-32,마포구청,0.39682339179364523
서울특별시 망원동 517,망원,0.42446993832982394
서울특별시 용강동 18-2,마포,0.3084834844278293
서울특별시 상수동 353-4,상수,0.26090909615887004
서울특별시 합정동 386-2,합정,0.3404698416898996
서울특별시 신정동 74-1,광흥창,0.49607115399714735
서울특별시 합정동 357-3,상수,0.4334552467086564
서울특별시 신수동 459,광흥창,0.3882490127674325
서울특별시 합정동 371-10,합정,0.2686269526807953
서울특별시 망원동 382-3,망원,0.28623310739088814
서울특별시 망원동 475-3,마포구청,0.4011034092540358
서울특별시 하중동 101,광흥창,0.44762655588721406
서울특별시 도화동 564,공덕,0.42534602008740574
서울특별시 서교동 458-22,망원,0.44545103802997965
서울특별시 망원동 464-5,마포구청,0.49923360215837964
서울특별시 합정동 386-9,합정,0.28196234075211457
서울특별시 신공덕동 172,공덕,0.23251412214457137
서울특별시 서교동 458-6,망원,0.42860899399502045
서울특별시 신공덕동 171,공덕,0.15163179721645328
서울특별시 망원동 400-2,망원,0.39203136879192185
서울특별시 신공덕동 173,공덕,0.23468414243544528
서울특별시 서교동 490,합정,0.16365717052642398
서울특별시 마포동 449,마포,0.3646143964178476
서울특별시 신공덕동 174,공덕,0.40006182633059234
서울특별시 동교동 200-38,홍대입구,0.26969357717724796
서울특별시 성산동 250-43,망원,0.2914810298581564
서울특별시 망원동 483-3,망원,0.3683396140598813
서울특별시 신수동 91-511,서강대,0.24543905948024802
서울특별시 신수동 91-511,광흥창,0.3801163251333972
서울특별시 도화동 240-1,마포,0.27693953998128007
서울특별시 대흥동 804,대흥,0.15729374883282773
서울특별시 대흥동 12-41,이대,0.24643704496183494
서울특별시 대흥동 12-41,신촌(경의중앙선),0.3962271762912688
서울특별시 아현동 777,아현,0.2931118268334461
서울특별시 아현동 777,애오개,0.34696161910718687
서울특별시 상수동 398,상수,0.4034650732203154
서울특별시 상수동 398,광흥창,0.4301680139829046
서울특별시 합정동 357-5,상수,0.46361713468411014
서울특별시 아현동 371-1,아현,0.33332381352000146
서울특별시 아현동 371-1,애오개,0.14708956301111678
서울특별시 용강동 508,마포,0.2949654070893006
서울특별시 상수동 402,상수,0.2622522719503835
서울특별시 신공덕동 15-80,공덕,0.3226088396284673
서울특별시 용강동 502,마포,0.4723305639353123
서울특별시 합정동 390-5,합정,0.40026792645794357
서울특별시 망원동 518,마포구청,0.19750510477752772
서울특별시 합정동 472,합정,0.14843416079681038
서울특별시 망원동 412-19,망원,0.2627173697060386
서울특별시 공덕동 476,공덕,0.33350692940360577
서울특별시 구수동 41-4,광흥창,0.2876486977332589
서울특별시 아현동 800,아현,0.3181200227179676
서울특별시 아현동 800,애오개,0.09830789758289434
서울특별시 합정동 473,합정,0.24193046312547054
서울특별시 신정동 326,양천구청,0.4194008792817183
서울특별시 신정동 1198-3,신정네거리,0.3680375908567548
서울특별시 신정동 917-10,신정,0.05104037432697724
서울특별시 신정동 919-1,신정,0.2998334247797584
서울특별시 신정동 1295,양천구청,0.30421061439495733
서울특별시 신정동 327,양천구청,0.21193743913206275
서울특별시 신정동 888-8,목동,0.2680905437623544
서울특별시 신정동 921-11,신정,0.08838049936631702
서울특별시 신정동 890-13,목동,0.2630836178880872
서울특별시 신정동 894-20,목동,0.39575748044726655
서울특별시 신정동 891-1,목동,0.46970314675695546
서울특별시 신정동 1194-5,신정네거리,0.47369238136234487
서울특별시 신정동 1279,오목교,0.49138387349273177
서울특별시 신정동 872-6,신정,0.37287373544439845
서울특별시 신정동 1192-1,신정네거리,0.3508232768150426
서울특별시 신정동 1308,목동,0.3536099675835481
서울특별시 신정동 992-1,목동,0.17228966274187457
서울특별시 목동 925,목동,0.3998469437854092
서울특별시 목동 539-6,염창,0.37445005715988394
